measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2009,5501.083395031942,8394.428545347793,3270.431264008475
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2009,32.63279938114495,48.671349012174076,19.508885187123845
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2009,28.217041339922716,43.05805243800173,16.77522181525972
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2009,8612.28886276549,10746.899988258114,6804.243177153523
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2009,6661.993684275337,8329.873676162513,5253.186060351127
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2009,42.640218127121116,53.20887013798244,33.68842103266806
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2009,34.17176903103642,42.72692722471386,26.94548647728195
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2009,129581.48569457963,164837.9987519164,99250.6700884516
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2009,64218.9937385937,83152.78507926408,48399.2490658606
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2009,641.5696109708803,816.1277837309838,491.3990100972475
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2009,329.402386949201,426.52063341382575,248.2572092882577
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2009,512839.2686833669,609651.1279328894,433023.68914991413
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2009,759899.0024636615,910142.0642924404,641564.6753091243
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2009,2539.113426089861,3018.437663986617,2143.939300432845
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2009,3897.7961297673905,4668.446996556261,3290.816674726403
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2009,24085.18481385118,31269.561630688782,18179.688392564614
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2009,30023.815668693915,38700.04491945981,22913.86282934444
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2009,119.24792008948715,154.81841702228715,90.00927522223485
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2009,154.0029821527249,198.5064920730806,117.53346900664032
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,1996,496277.4926731271,597324.2818582167,411504.98323352984
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,1996,701302.0457738974,844093.7803874378,587886.7096262822
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,1996,2215.484675442361,2666.5782999716344,1837.042778852215
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,1996,3239.3459990950605,3898.907506168354,2715.475410666395
Incidence,Japan,Male,15 to 39,Dysthymia,Number,1996,29904.942674516813,38509.05624240947,21965.716864911123
Incidence,Japan,Female,15 to 39,Dysthymia,Number,1996,37380.45224258165,48472.161089874826,27704.301587691745
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,1996,133.5018073427166,171.91233781581073,98.05947240764635
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,1996,172.66200654348322,223.89511343961001,127.9674272257092
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2011,96.84100032390629,153.5939334986834,53.73492027056393
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2011,0.6283486514869933,0.9813878074069681,0.35018364586471135
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2011,0.5153930542489368,0.8174352416354861,0.28598015907971075
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2011,6314.55180482842,9357.808078591224,3806.583935646453
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2011,5298.44875500693,8024.137752108294,3126.515600545751
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2011,32.4222258150426,48.04790205789732,19.54500141262147
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2011,28.198631545427904,42.70489616940042,16.639485539519306
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2011,8254.103438723056,10261.897744808271,6531.827967612782
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2011,6414.308268834831,8010.037241969846,5058.408363718101
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2011,42.380902693104176,52.68997329606844,33.53783576357987
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2011,34.137296377688266,42.62985248994218,26.921123568479437
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2011,124440.47751568939,158609.31401407186,95295.18922701864
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2011,62017.116152158196,80114.98635614579,46918.57941418531
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2011,638.9427765024161,814.383530973814,489.29555726236805
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2011,330.0584546056306,426.37630106153284,249.70322347371274
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2011,493446.1511424416,587297.0588455405,415800.63063261093
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2011,729681.7131153481,873922.0025846077,616489.9049326173
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2011,2533.611732771049,3015.4915900508445,2134.9388455565845
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2011,3883.405639081134,4651.060280056179,3280.9926988994757
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2011,22941.551730247476,29954.646908072515,17338.941622793118
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2011,28456.217495674802,37012.76691110043,21664.274186383627
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2011,117.79397710805165,153.80289152442614,89.02723392944198
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2011,151.44553235110857,196.98395225897806,115.29844181349601
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2003,28841.458860627263,37503.5051930532,21595.02508797924
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2003,36921.32920074476,47514.29416472443,27874.09537063787
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2003,132.51179094161037,172.3094751806664,99.2181242864807
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2003,175.6972302760399,226.10588686754787,132.6442319138519
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2002,105.36600222803943,163.52791732330797,62.41164573113769
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2002,0.5272617829207726,0.8113920119460253,0.30392973952157076
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2002,0.49741924075344596,0.7719941039511684,0.2946372907512105
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2002,7607.389570681782,11254.686941673745,4652.79096494965
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2002,6128.081587468991,9194.315613573759,3694.7315933623363
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2002,34.6763374316954,51.30160858090486,21.20855623347262
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2002,28.929878955802497,43.405172399474004,17.44234900343395
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2002,9525.619828402781,11950.556000457862,7457.150526077458
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2002,7181.367340001855,9044.826559870182,5621.063442146861
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2002,43.42009888500298,54.4735495031458,33.99151121664353
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2002,33.9023044843654,42.699453951190726,26.536312002882273
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2002,143386.7731009148,182326.16031385987,109349.15782863917
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2002,72957.31975552496,94922.72006944056,54944.6023642031
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2002,653.5918899764798,831.0871158793799,498.4401363315197
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2002,344.42205106783683,448.117859164899,259.38634676820686
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2010,99.22813998888914,156.6015693444597,55.25860284074901
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2010,0.627981551889868,0.9733484476286884,0.3476237778878143
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2010,0.5178202135060272,0.8172223935912442,0.2883659970271075
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2010,6451.193244026711,9597.567783215316,3811.2610501399977
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2010,5402.698032690847,8240.212749587301,3148.2165378138025
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2010,32.49139058545337,48.3380844006727,19.19539017342
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2010,28.193879771502584,43.001397847467125,16.42890978261296
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2010,8441.267301423262,10530.484269412733,6668.985846750804
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2010,6550.395624352351,8187.713796107832,5166.411804134986
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2010,42.514384944321705,53.03671189330211,33.588301537281254
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2010,34.1831184292166,42.72743302959766,26.96082445742504
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2010,126858.39045825007,162081.19279494628,97121.66064531323
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2010,62993.229327535184,81413.99116586552,47522.454481320136
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2010,638.9214146138648,816.3208173205614,489.1525785956849
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2010,328.7290023119537,424.85740731013226,247.99504987801942
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2010,501623.51867373404,597670.1762483406,421939.51530659705
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2010,746069.0471174853,891703.3774596663,632196.4099645066
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2010,2526.4234158802815,3010.161748873692,2125.09547872517
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2010,3893.3475253277234,4653.337585002728,3299.1052741915814
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2010,23396.999451416657,30541.918193854308,17680.649724458268
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2010,29025.77882140849,37773.136281380954,22095.302248057782
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2010,117.8388274769946,153.82416178345318,89.04847123187238
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2010,151.4704900057931,197.11841314577805,115.30392617306552
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2005,11538.45580069923,19165.85221645563,5885.081326076483
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2005,6266.654025019338,12412.90473711203,2788.192612200181
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2005,54.25447200454942,90.1189214988378,27.671985364866938
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2005,30.516148468135086,60.44598000243983,13.577405003046351
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2005,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2005,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2005,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2005,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2010,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2010,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2010,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2010,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2010,124.68627140689668,193.25916238984706,69.0209968537614
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,1998,524282.17239168065,629569.4740576511,438219.65342053986
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,1998,743330.5931710768,894168.215788896,620824.8856211678
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,1998,2347.4605361463423,2818.881840614338,1962.1177235069545
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,1998,3445.322873179934,4144.452326636521,2877.51129621225
Incidence,Japan,Male,15 to 39,Dysthymia,Number,1998,29763.774669737304,38254.64183473763,22163.616711905855
Incidence,Japan,Female,15 to 39,Dysthymia,Number,1998,37594.43811002129,48178.26166870962,28472.775148545184
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,1998,133.26656926980638,171.28421823271685,99.23704888176766
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,1998,174.24949102692685,223.30530781618316,131.9707602289077
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2006,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2006,110.23813338323637,172.6319415039569,63.39852952051034
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2006,0.5921973094254076,0.9135775328088266,0.3336372736474274
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2006,0.5398550548381725,0.8454082393018002,0.3104734775576241
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2006,7092.721323782677,10689.85711027105,4238.842911509669
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2006,5813.9831146968845,8839.564094628347,3425.4285077977593
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2006,33.54028770062284,50.55053858591802,20.044776085176448
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2006,28.4720729287148,43.288862144111796,16.774911168829778
Incidence,Japan,Male,15 to 39,Road injuries,Number,2005,196801.42818280152,253087.8143838501,146256.89892606225
Incidence,Japan,Female,15 to 39,Road injuries,Number,2005,109028.41812770939,141738.89464673193,80531.36439935966
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2005,925.3714500645832,1190.0332225867771,687.7082137607524
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2005,530.9256553094652,690.2128529005048,392.15617497644826
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2008,12232.788548591596,15487.696573394558,9267.88803429623
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2008,12568.347779718755,16074.012488878849,9383.25223140172
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2008,59.61305298562824,75.47493139341495,45.16444457931718
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2008,63.438609064738266,81.13341644071885,47.361871305334546
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2008,77011.79260665181,101621.31743277337,57740.45472445311
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2008,119126.9373649114,157728.70342410076,88416.53173145774
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2008,375.2953020435487,495.2228967684346,281.3818593553136
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2008,601.2920187303479,796.1340448389058,446.28155503646377
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2008,133206.0037600897,192852.60627621118,86146.70581639909
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2008,65016.928106156585,87611.15144918532,46073.64520184177
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2008,649.1419784304433,939.8129127053302,419.8117312312728
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2008,328.17229098103127,442.21640615842483,232.55626096404052
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2008,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2008,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2008,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2008,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2008,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2008,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2008,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2008,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2008,10791.288426118788,17924.776310848036,5503.995603727874
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2008,5869.717479099322,11626.658119457365,2611.5855200537426
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2008,52.58830774144963,87.35135375957626,26.822173885730336
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2008,29.627339965713094,58.68543997165916,13.181951657414105
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2008,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2008,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2008,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2008,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2006,125.23120021926103,193.19306100530568,70.5538433757645
Incidence,Japan,Male,15 to 39,Road injuries,Number,2008,171167.081642592,221352.5788813735,127722.8746131758
Incidence,Japan,Female,15 to 39,Road injuries,Number,2008,93755.12076319149,122813.703412131,68908.08502343761
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2008,834.1346101768423,1078.6995100050199,622.421491350688
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2008,473.2280295036937,619.9009332895174,347.81286640203285
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2002,13379.577776954338,16860.218657513582,10294.130525229633
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2002,13732.215829444443,17524.356933250416,10352.398321109504
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2002,60.98737936010572,76.85298957125845,46.923158113853134
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2002,64.82801119246571,82.73021787012527,48.87233077059067
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2002,89258.0090832955,118333.80941992292,66585.62157532362
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2002,134215.31446412054,177095.24149831614,99061.51454841194
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2002,406.85977925753815,539.3943700263839,303.5135062286772
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2002,633.6131048584253,836.0436830135174,467.6565714993473
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2002,152002.95439399677,220410.80719389796,97454.67014261922
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2002,74318.09627499194,99866.29577895047,52479.40425308656
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2002,692.8665461664343,1004.6862268370703,444.222159883048
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2002,350.84610065532564,471.4558393865422,247.74846598305075
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2002,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2002,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2002,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2002,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2002,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2002,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2002,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2002,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2002,12623.585363990105,20968.29729272655,6438.541497836178
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2002,6856.906300454294,13582.06857423883,3050.8107537365677
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2002,57.54138152284761,95.5786141270963,29.348442783498932
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2002,32.37056596783211,64.1191854601963,14.402482173725804
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2002,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2002,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2002,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2002,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2007,12500.075620137646,15807.430180081868,9476.26304139725
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2007,12801.049034294796,16345.14522027971,9568.003892555433
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2007,59.97969612042945,75.84952983154636,45.470395128218016
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2007,63.612328474276275,81.22402655646567,47.54633818101926
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2007,81154.36435935058,107352.50152576214,60725.93325218635
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2007,124095.51669020721,164168.4401023395,92098.06755825177
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2007,389.4067732901329,515.114517300196,291.3840790873161
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2007,616.6685830773691,815.8031977630714,457.66347036607107
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2007,136498.6790520205,198009.45836764865,88171.18847662731
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2007,66415.12720352557,89621.91952574454,47062.46816278978
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2007,654.9679809289079,950.1180235045341,423.0759278676253
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2007,330.0370833681643,445.3587333423478,233.86780064361167
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2007,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2007,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2007,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2007,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2007,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2007,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2007,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2007,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2007,10985.949371330269,18248.116190350174,5603.280595876568
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2007,5976.287589669962,11837.750773536467,2659.001253200666
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2007,52.71439348936966,87.56078740069572,26.886482740691978
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2007,29.698001171024305,58.825404744987274,13.213390611891453
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2007,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2007,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2007,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2007,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2002,561419.0441720884,668522.9799400612,468923.3330346554
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2002,796844.3152597426,961535.6317945581,665745.4499343619
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2002,2559.0849575153948,3047.2908239884596,2137.466942480731
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2002,3761.7987388129436,4539.285099661445,3142.8979864369044
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2002,29115.93191776071,37816.38652263119,21959.733434844362
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2002,37197.85006553384,47753.15922557995,28132.821018163824
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2002,132.7175203054648,172.37631480842575,100.097821916658
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2002,175.60622920107778,225.4364757444055,132.8114019247062
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2012,94.03258361120595,149.4737454141053,52.007306041029835
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2012,0.6255521609901875,0.9848098441105219,0.3492666884097697
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2012,0.5111388723673483,0.8125039081706676,0.282699408479378
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2012,6171.664643943962,9161.070348604568,3783.121320405118
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2012,5189.341266975936,7810.33962786414,3095.0309151152023
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2012,32.354288946148166,48.025927235950725,19.832607145760548
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2012,28.208031106520927,42.45515795565934,16.823855637478623
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2012,8061.424079064688,10000.807425238872,6388.949974818032
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2012,6271.180743268098,7809.095006184715,4945.568231872622
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2012,42.26114979002147,52.42815865707634,33.49338395283449
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2012,34.088654490015415,42.448392486740865,26.882938574856986
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2012,122231.48586764633,155944.60532243064,93579.3199911242
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2012,61400.01367980265,79259.85425168539,46265.10508034408
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2012,640.7854347626417,817.5228420983477,490.57953292194185
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2012,333.75594448618386,430.8378114304935,251.48616290817105
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2011,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2011,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2011,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2011,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2011,122.37716602010174,191.13506228258723,68.20175720293939
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2013,11308.014414142493,14255.020362577729,8633.712542287469
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2013,11545.310883255977,14682.753902279712,8718.32402284679
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2013,60.60233180182944,76.39603578629509,46.27011365628848
